Application Number,InvoiceCode,TransactionID,PaidAmount,TransactionDate,Status
240110036174,NVS_240110036174_17133462087299,77846089073,1000,45400,Success
240110225792,NVS_240110225792_17135729550261,447701658257,500,45404,Success
240110140640,NVS_240110140640_17135736758068,411144177663,3000,45404,Success
240110042754,NVS_240110042754_17135759963517,77863769993,1000,45404,Success
240110150973,NVS_240110150973_17135766030347,202447638344305,2000,45404,Success
240110211084,NVS_240110211084_17135768416239,411107296439,500,45404,Success
240110228779,NVS_240110228779_17135805279983,411108325411,500,45404,Success
240110219179,NVS_240110219179_17135808150794,411106840303,1500,45404,Success
240110235569,NVS_240110235569_17135821752043,411108343175,1000,45404,Success
240110235530,NVS_240110235530_17135841393122,411109366502,1000,45404,Success
240110156214,NVS_240110156214_17135843735154,828788385,1000,45404,Success
240110077340,NVS_240110077340_17135857918083,202447657090684,1000,45404,Success
240110235571,NVS_240110235571_17135861164545,828798221,500,45404,Success
240110235809,NVS_240110235809_17135864850090,411109397355,500,45404,Success
240110064637,NVS_240110064637_17135868073853,447720842603,1000,45404,Success
240110235964,NVS_240110235964_17135867993009,202447643441850,1000,45404,Success
240110229720,NVS_240110229720_17135874238102,77864549792,500,45404,Success
240110235977,NVS_240110235977_17135879573893,202447643991774,1500,45404,Success
240110236036,NVS_240110236036_17135880141096,202447644028159,1000,45404,Success
240110236056,NVS_240110236056_17135883892166,411110425616,1000,45404,Success
240110206989,NVS_240110206989_17135885015036,411110427705,1000,45404,Success
240110010726,NVS_240110010726_17135885681159,411110430492,500,45404,Success
240110236173,NVS_240110236173_17135889465369,411110433524,500,45404,Success
240110206737,NVS_240110206737_17135891568346,202447644668757,1000,45404,Success
240110236215,NVS_240110236215_17135893256244,411110439660,1000,45404,Success
240110229677,NVS_240110229677_17135899571060,411110452242,1000,45404,Success
240110236330,NVS_240110236330_17135900505443,411110452855,4000,45404,Success
240110151539,NVS_240110151539_17135901984549,77864865274,1000,45404,Success
240110236249,NVS_240110236249_17135908330992,411110467530,1000,45404,Success
240110236282,NVS_240110236282_17135910592862,411111470023,2000,45404,Success
240110229220,NVS_240110229220_17135914899899,411167644498,1500,45404,Success
240110236253,NVS_240110236253_17135916096235,411111480619,2000,45404,Success
240110236400,NVS_240110236400_17135920829167,202447646060880,1000,45404,Success
240110217367,NVS_240110217367_17135923118100,411111491347,1000,45404,Success
240110198383,NVS_240110198383_17135924487940,828848950,1000,45404,Success
240110191773,NVS_240110191773_17135923898811,411111495043,500,45404,Success
240110172251,NVS_240110172251_17135925671606,202447646330063,500,45404,Success
240110197957,NVS_240110197957_17135929435563,411111502665,1000,45404,Success
240110173829,NVS_240110173829_17135930199035,828854227,500,45404,Success
240110047452,NVS_240110047452_17135940272211,202447647038837,1500,45404,Success
240110236774,NVS_240110236774_17135943176275,202447652825166,1000,45404,Success
240110002318,NVS_240110002318_17135950061330,77865453551,2000,45404,Success
240110132185,NVS_240110132185_17135951158949,202447652419749,1000,45404,Success
240110013240,NVS_240110013240_17135952137158,77865471037,1000,45404,Success
240110236761,NVS_240110236761_17135952981648,411112540125,1000,45404,Success
240110236738,NVS_240110236738_17135950811770,411112540477,1000,45404,Success
240110203357,NVS_240110203357_17135955166390,202447647785339,1000,45404,Success
240110236886,NVS_240110236886_17135960358339,411112552708,500,45404,Success
240110231681,NVS_240110231681_17135962825528,411112556201,500,45404,Success
240110219750,NVS_240110219750_17135963699395,411112557898,1000,45404,Success
240110216621,NVS_240110216621_17135965704965,411112560433,500,45404,Success
240110205113,NVS_240110205113_17135969717217,411112566025,500,45404,Success
240110250591,NVS_240110250591_17137742231291,411313501745,1000,45405,Success
240110145429,NVS_240110145429_17137753154462,411314518431,1000,45405,Success
240110250607,NVS_240110250607_17137754038430,447960862340,1000,45405,Success
240110198973,NVS_240110198973_17137754486078,77879223677,500,45405,Success
240110250792,NVS_240110250792_17137755857007,411314522459,1000,45405,Success
240110250648,NVS_240110250648_17137755949488,411314523051,2000,45405,Success
240110250845,NVS_240110250845_17137760009329,411314529248,500,45405,Success
240110250957,NVS_240110250957_17137763512883,202447838213938,500,45405,Success
240110249419,NVS_240110249419_17137767072837,411314539678,1000,45405,Success
240110250966,NVS_240110250966_17137768083328,77879346592,1000,45405,Success
240110251214,NVS_240110251214_17137783985805,77879494919,2000,45405,Success
240110250567,NVS_240110250567_17137786733909,202447860618368,1000,45405,Success
240110251177,NVS_240110251177_17137793076844,411315577447,1000,45405,Success
240110250972,NVS_240110250972_17137793454283,411315577669,500,45405,Success
240110245494,NVS_240110245494_17137794512656,202447839743356,2000,45405,Success
240110251172,NVS_240110251172_17137794630105,77879591871,1000,45405,Success
240110010768,NVS_240110010768_17137798210046,411315584167,1000,45405,Success
240110251419,NVS_240110251419_17137799266546,77879633672,500,45405,Success
240110251391,NVS_240110251391_17137800957604,77879645954,1000,45405,Success
240110251032,NVS_240110251032_17137803817244,411315591752,1000,45405,Success
240110249498,NVS_240110249498_17137806985308,411315595895,1000,45405,Success
240110251562,NVS_240110251562_17137809360932,411315599396,1000,45405,Success
240110251527,NVS_240110251527_17137811910128,202447859387196,1000,45405,Success
240110251414,NVS_240110251414_17137812291461,411315603735,1000,45405,Success
240110292680,NVS_240110292680_17141355501311,831465001,1000,45411,Success
240110285133,NVS_240110285133_17141362321341,77902874918,500,45411,Success
240110221053,NVS_240110221053_17141365368488,202448218316727,1000,45411,Success
240110282784,NVS_240110282784_17141365277605,411718632176,1000,45411,Success
240110293388,NVS_240110293388_17141366479316,202448218337947,500,45411,Success
240110292888,NVS_240110292888_17141368229391,202448281570295,2000,45411,Success
240110293244,NVS_240110293244_17141368983930,411718637126,1000,45411,Success
240110036263,NVS_240110036263_17141369925932,202448218514441,1000,45411,Success
240110293508,NVS_240110293508_17141372163834,77902968719,1000,45411,Success
240110276530,NVS_240110276530_17141372692239,77902984714,1000,45411,Success
240110293568,NVS_240110293568_17141373941232,202448218704814,500,45411,Success
240110293345,NVS_240110293345_17141374217140,411718647348,500,45411,Success
240110208671,NVS_240110208671_17141374985877,411762825393,1000,45411,Success
240110293535,NVS_240110293535_17141376333543,411718650436,2000,45411,Success
240110261133,NVS_240110261133_17141376455686,202448281136115,1000,45411,Success
240110293368,NVS_240110293368_17141376764586,411718651628,2000,45411,Success
240110025027,NVS_240110025027_17141377164036,202448218898626,2500,45411,Success
240110281883,NVS_240110281883_17141376450157,411718654525,1000,45411,Success
240110289762,NVS_240110289762_17141380011545,411718657382,1000,45411,Success
240110293399,NVS_240110293399_17141379563994,411718658633,500,45411,Success
240110293667,NVS_240110293667_17141383087476,411719663234,1000,45411,Success
240110293615,NVS_240110293615_17141385337379,202448219313040,1000,45411,Success
240110287013,NVS_240110287013_17141388190846,411719673688,500,45411,Success
240110293637,NVS_240110293637_17141388592001,831483045,3000,45411,Success
240110293577,NVS_240110293577_17141386451170,411719675035,1000,45411,Success
240110240257,NVS_240110240257_17141389578571,411719676088,500,45411,Success
240110293793,NVS_240110293793_17141391349233,77903173635,1000,45411,Success
240110293033,NVS_240110293033_17141395847834,411719689339,500,45411,Success
240110294017,NVS_240110294017_17141396453293,77903224871,1500,45411,Success
240110294086,NVS_240110294086_17141398968843,831489567,1000,45411,Success
240110291678,NVS_240110291678_17141400135130,77903267071,1000,45411,Success
240110293233,NVS_240110293233_17141400488739,411719703100,1000,45411,Success
240110293890,NVS_240110293890_17141401721632,411719705042,2000,45411,Success
240110196218,NVS_240110196218_17141400103726,77903287437,1000,45411,Success
240110283228,NVS_240110283228_17141402927389,77903297475,500,45411,Success
240110286860,NVS_240110286860_17141400947734,77903299471,1000,45411,Success
240110294024,NVS_240110294024_17141405031410,411719714730,1000,45411,Success
240110294119,NVS_240110294119_17141407235571,77903346796,1500,45411,Success
240110294015,NVS_240110294015_17141412686949,411719730317,1000,45411,Success
240110294253,NVS_240110294253_17141413729146,411719731718,3000,45411,Success
240110253697,NVS_240110253697_17141413283125,77903433515,1000,45411,Success
240110294322,NVS_240110294322_17141414883116,202448279236306,1000,45411,Success
240110268907,NVS_240110268907_17141415207078,202448279179363,2000,45411,Success
240110294293,NVS_240110294293_17141416260483,411719737442,1000,45411,Success
240110292167,NVS_240110292167_17141416106061,411719737754,1000,45411,Success
240110039260,NVS_240110039260_17141412152724,202448220874283,1000,45411,Success
240110293142,NVS_240110293142_17141418287078,411720740233,500,45411,Success
240110294294,NVS_240110294294_17141419827111,202448221020598,1000,45411,Success
240110294485,NVS_240110294485_17141420123536,411720743731,1000,45411,Success
240110294581,NVS_240110294581_17141421050366,202448278934055,2000,45411,Success
240110087100,NVS_240110087100_17141422243800,411720748519,1000,45411,Success
240110294404,NVS_240110294404_17141422992184,202448221211385,1000,45411,Success
240110212110,NVS_240110212110_17141425217592,202448221305686,500,45411,Success
240110299773,NVS_240110299773_17144398272308,202448680032852,1000,45414,Success
240110221524,NVS_240110221524_17144400034500,412106880987,2000,45414,Success
240110323265,NVS_240110323265_17144400886310,412159449589,1000,45414,Success
240110317952,NVS_240110317952_17144401838007,412106882174,1000,45414,Success
240110277796,NVS_240110277796_17144403574839,412106883402,1000,45414,Success
240110281884,NVS_240110281884_17144401674220,412143919997,1000,45414,Success
240110323388,NVS_240110323388_17144403417968,202448679772388,1000,45414,Success
240110308274,NVS_240110308274_17144405289049,412106884138,3000,45414,Success
240110279917,NVS_240110279917_17144405138365,412106884419,500,45414,Success
240110252487,NVS_240110252487_17144408396187,412160995904,1000,45414,Success
240110249293,NVS_240110249293_17144409792156,412107890272,500,45414,Success
240110258085,NVS_240110258085_17144409684451,77923875431,1000,45414,Success
240110317878,NVS_240110317878_17144409548990,77923876992,1000,45414,Success
240110320382,NVS_240110320382_17144410890763,412107890788,1000,45414,Success
240110290447,NVS_240110290447_17144409758368,77923879877,2000,45414,Success
240110279193,NVS_240110279193_17144411132581,202448679372284,1500,45414,Success
240110312777,NVS_240110312777_17144412327777,412107892177,1000,45414,Success
240110270614,NVS_240110270614_17144414075242,448707839901,1000,45414,Success
240110317921,NVS_240110317921_17144414342180,202448620751599,1000,45414,Success
240110319689,NVS_240110319689_17144412764464,77923894918,1000,45414,Success
240110292462,NVS_240110292462_17144415903405,202448620896750,500,45414,Success
240110314451,NVS_240110314451_17144415880661,412107895812,500,45414,Success
240110127574,NVS_240110127574_17144418085342,412180004354,1000,45414,Success
240110322144,NVS_240110322144_17144418663049,412107896797,1000,45414,Success
240110321199,NVS_240110321199_17144419868672,412107898138,1000,45414,Success
240110323421,NVS_240110323421_17144420146544,202448678952207,1000,45414,Success
240110315044,NVS_240110315044_17144421150401,412107899074,1000,45414,Success
240110242358,NVS_240110242358_17144420690378,412107899222,500,45414,Success
240110138968,NVS_240110138968_17144422409661,412107899900,1500,45414,Success
240110314182,NVS_240110314182_17144422853742,412107900324,500,45414,Success
240110321557,NVS_240110321557_17144423682451,412107900932,1000,45414,Success
240110309509,NVS_240110309509_17144424017298,202448621225116,1000,45414,Success
240110317897,NVS_240110317897_17144425934680,412107903064,1000,45414,Success
240110309414,NVS_240110309414_17144426517185,202448621368337,1000,45414,Success
240110202482,NVS_240110202482_17144428401919,412107904976,500,45414,Success
240110195322,NVS_240110195322_17144429836216,202448678459070,1000,45414,Success
240110306575,NVS_240110306575_17144430651342,412107907732,1000,45414,Success
240110004582,NVS_240110004582_17144426618150,202448678375955,1500,45414,Success
240110308282,NVS_240110308282_17144431962024,412107908659,2000,45414,Success
240110274982,NVS_240110274982_17144432503233,77923978070,1000,45414,Success
240110222541,NVS_240110222541_17144684488896,412114325604,1000,45414,Success
240110161343,NVS_240110161343_17144682992476,412114325560,1500,45414,Success
240110173017,NVS_240110173017_17144684033188,412114325625,2000,45414,Success
240110113813,NVS_240110113813_17120595737795,409317840849,1000,45386,Success
240110114044,NVS_240110114044_17120598822841,409317846268,500,45386,Success
240110113786,NVS_240110113786_17120600210456,77731119479,500,45385,Success
240110114085,NVS_240110114085_17120601284194,202445830082671,2000,45385,Success
240110114103,NVS_240110114103_17120603381366,445927114975,2000,45386,Success
240110111245,NVS_240110111245_17120603845427,202445830209288,500,45385,Success
240110113938,NVS_240110113938_17120609899118,202445869484137,500,45385,Success
240110113950,NVS_240110113950_17120607196547,409318868467,1000,45386,Success
240110005313,NVS_240110005313_17120611117949,445999769885,1000,45386,Success
240110114077,NVS_240110114077_17120618490636,409318884750,500,45386,Success
240110114328,NVS_240110114328_17120620461455,77731447830,500,45385,Success
240110114187,NVS_240110114187_17120622144083,202445831151165,1500,45385,Success
240110106646,NVS_240110106646_17120628062148,202445868562027,1000,45385,Success
240110133153,NVS_240110133153_17122461650084,409521401093,1000,45387,Success
240110134200,NVS_240110134200_17122475530715,409521412790,1000,45387,Success
240110027929,NVS_240110027929_17122477049580,409521415560,1500,45387,Success
240110134257,NVS_240110134257_17122478348781,409521417967,1000,45387,Success
240110134234,NVS_240110134234_17122481175911,202446024083257,1000,45387,Success
240110120024,NVS_240110120024_17122480004671,446104189710,500,45387,Success
240110010793,NVS_240110010793_17122482010330,409522422511,1500,45387,Success
240110133895,NVS_240110133895_17122482507960,77750362316,500,45387,Success
240110090172,NVS_240110090172_17122487322496,409522430272,1500,45387,Success
240110093762,NVS_240110093762_17122495917605,202446024840201,1000,45387,Success
240110020445,NVS_240110020445_17122498811117,202446075026416,2000,45387,Success
240110134426,NVS_240110134426_17122502164072,409522452519,1000,45387,Success
240110129513,NVS_240110129513_17122520630133,821918152,1500,45387,Success
240110134778,NVS_240110134778_17122530740016,409523483207,1500,45387,Success
240110134601,NVS_240110134601_17122540432121,409523492342,1000,45387,Success
240110134959,NVS_240110134959_17122560732376,202446128092202,500,45388,Success
240110077244,NVS_240110077244_17122717011594,77751541312,1000,45388,Success
240110125798,NVS_240110125798_17122730321534,409604517912,1000,45388,Success
240110135192,NVS_240110135192_17122802083793,409606538966,1000,45388,Success
240110123566,NVS_240110123566_17122815874649,409607554092,500,45388,Success
240110131636,NVS_240110131636_17122840453135,77752025876,1000,45388,Success
240110128479,NVS_240110128479_17122870839283,409608615126,500,45388,Success
240110124482,NVS_240110124482_17122894380363,409609649017,1000,45388,Success
240110135780,NVS_240110135780_17122899332901,77752559876,500,45388,Success
240110135797,NVS_240110135797_17122902741834,409609662385,1000,45388,Success
240110135860,NVS_240110135860_17122906602016,111623906641,1500,45388,Success
240110135896,NVS_240110135896_17122912920941,409609679526,2000,45388,Success
240110135941,NVS_240110135941_17122927509256,202446153577038,1500,45388,Success
240110099645,NVS_240110099645_17122926804787,409610705769,1000,45388,Success
240110131636,NVS_240110131636_17122927678381,77752906918,1000,45388,Success
240110135485,NVS_240110135485_17122938410675,202446152979971,3000,45388,Success
240110136302,NVS_240110136302_17122939541228,409610728641,1000,45388,Success
240110154038,NVS_240110154038_17124886117949,409816096890,500,45390,Success
240110134779,NVS_240110134779_17124891000670,202446344608364,4000,45390,Success
240110154308,NVS_240110154308_17124893446025,202446344686862,500,45390,Success
240110154424,NVS_240110154424_17124895702351,409817110562,500,45390,Success
240110153929,NVS_240110153929_17124895303740,409817110705,1000,45390,Success
240110154377,NVS_240110154377_17124899008090,409822536542,1000,45390,Success
240110116063,NVS_240110116063_17124901071928,409856930023,1000,45390,Success
240110131686,NVS_240110131686_17124913734952,409817137371,1000,45390,Success
240110154652,NVS_240110154652_17124914602760,409817138314,500,45390,Success
240110154564,NVS_240110154564_17124914398593,409817139394,1000,45390,Success
240110154693,NVS_240110154693_17124918500402,77772235875,1000,45390,Success
240110154414,NVS_240110154414_17124918717569,409817144895,500,45390,Success
240110154703,NVS_240110154703_17124925067399,202446346281883,500,45390,Success
240110154514,NVS_240110154514_17124926978269,202446353566856,500,45390,Success
240110142613,NVS_240110142613_17124930497442,77772371559,1000,45390,Success
240110154668,NVS_240110154668_17124930895852,409818164782,2000,45390,Success
240110154834,NVS_240110154834_17124932827332,409818167726,1000,45390,Success
240110154877,NVS_240110154877_17124933867789,409818168569,1000,45390,Success
240110154254,NVS_240110154254_17124933652458,409818168966,500,45390,Success
240110153814,NVS_240110153814_17124934010930,202446353257403,3000,45390,Success
240110141361,NVS_240110141361_17124934502240,409818169886,1000,45390,Success
240110056706,NVS_240110056706_17124950460878,409818196885,1000,45390,Success
240110112409,NVS_240110112409_17124955451932,409818205515,1000,45390,Success
240110154673,NVS_240110154673_17124959373013,409818215335,500,45390,Success
240110154964,NVS_240110154964_17124961090581,409818215426,500,45390,Success
240110001922,NVS_240110001922_17124964465777,409818222840,1000,45390,Success
240110078208,NVS_240110078208_17124966754487,202446351581354,1500,45390,Success
240110155146,NVS_240110155146_17124968260362,409819228704,1000,45390,Success
240110096645,NVS_240110096645_17124968400880,409819229451,1000,45390,Success
240110155282,NVS_240110155282_17124970385377,202446348540385,1000,45390,Success
240110155136,NVS_240110155136_17124970076200,409819233445,2000,45390,Success
240110142717,NVS_240110142717_17124971990712,77772899596,1000,45390,Success
240110099195,NVS_240110099195_17124976521226,77772928630,1000,45390,Success
240110150028,NVS_240110150028_17124978798308,409819251131,500,45390,Success
240110152860,NVS_240110152860_17124985899459,409819264932,1000,45390,Success
240110155511,NVS_240110155511_17124987665586,409819268591,500,45390,Success
240110155599,NVS_240110155599_17124993045795,409819279490,500,45390,Success
240110148014,NVS_240110148014_17124997784844,409819289956,1000,45390,Success
240110011904,NVS_240110011904_17124998248979,409819289965,1000,45390,Success
240110050595,NVS_240110050595_17124999700621,409819292931,1000,45390,Success
240110160574,NVS_240110160574_17127272598181,202446613674774,1500,45394,Success
240110172551,NVS_240110172551_17127273248131,410111652877,500,45394,Success
240110172441,NVS_240110172441_17127275413644,207680486,500,45394,Success
240110172612,NVS_240110172612_17127276142428,410111657771,1000,45394,Success
240110134406,NVS_240110134406_17127279850649,410111665080,1500,45394,Success
240110172301,NVS_240110172301_17127284296034,410111670956,1000,45394,Success
240110172543,NVS_240110172543_17127285230219,410111674221,500,45394,Success
240110172750,NVS_240110172750_17127287187150,410111675826,1000,45394,Success
240110172085,NVS_240110172085_17127288494344,410111677669,4000,45394,Success
240110170837,NVS_240110170837_17127289904913,410193850102,1000,45394,Success
240110172721,NVS_240110172721_17127291367364,410111682426,500,45394,Success
240110170316,NVS_240110170316_17127291269100,77792539915,1000,45397,Success
240110161613,NVS_240110161613_17127293313542,410107498465,500,45394,Success
240110172592,NVS_240110172592_17127299775419,202446684962331,1000,45394,Success
240110172988,NVS_240110172988_17127301731594,202446615118369,1000,45394,Success
240110173044,NVS_240110173044_17127305394352,410111705139,500,45394,Success
240110171271,NVS_240110171271_17127309131463,202446684481433,2000,45394,Success
240110120199,NVS_240110120199_17127316655072,410112723211,1000,45394,Success
240110173181,NVS_240110173181_17127316611255,410112723340,500,45394,Success
240110173219,NVS_240110173219_17127322963806,202446683829298,2000,45394,Success
240110117994,NVS_240110117994_17127327089201,410112740100,2000,45394,Success
240110173236,NVS_240110173236_17127327345502,410112740182,1000,45394,Success
240110117596,NVS_240110117596_17127330430945,410112746217,1000,45394,Success
240110159277,NVS_240110159277_17127340721336,410112760404,1000,45394,Success
240110173133,NVS_240110173133_17127339691863,202446682900706,1000,45394,Success
240110173374,NVS_240110173374_17127342782839,202446617154811,500,45394,Success
240110173520,NVS_240110173520_17127350569142,410113774220,1000,45394,Success
240110173587,NVS_240110173587_17127350459611,202446682438990,1000,45394,Success
240110173648,NVS_240110173648_17127351097352,410113775412,1000,45394,Success
240110007483,NVS_240110007483_17127350885521,202446682358618,2000,45394,Success
240110016540,NVS_240110016540_17127354860921,410113781095,1000,45394,Success
240110130230,NVS_240110130230_17127358206893,410113786153,500,45394,Success
240110173461,NVS_240110173461_17127367186156,410113800666,1000,45394,Success
240110173904,NVS_240110173904_17127368591221,410113801818,1000,45394,Success
240110173946,NVS_240110173946_17127372591936,202446681336119,500,45394,Success
240110173924,NVS_240110173924_17127373479784,410113809528,1000,45394,Success
240110138255,NVS_240110138255_17127380973931,410114820885,1000,45394,Success
240110146669,NVS_240110146669_17127383872191,410114824227,500,45394,Success
240110174093,NVS_240110174093_17127384911482,410114825621,1000,45394,Success
240110149666,NVS_240110149666_17127385571263,410114822409,1000,45394,Success
240110167731,NVS_240110167731_17144888688776,412120736321,500,45414,Success
240110278919,NVS_240110278919_17144889229504,412120737304,500,45414,Success
240110327881,NVS_240110327881_17144889849849,202448644559430,500,45414,Success
240110284752,NVS_240110284752_17144889987667,202448644566889,1000,45414,Success
240110043571,NVS_240110043571_17144890809380,412120741334,3000,45414,Success
240110327225,NVS_240110327225_17144890975748,202448655413245,1000,45414,Success
240110041381,NVS_240110041381_17144891441175,412120742814,500,45414,Success
240110327690,NVS_240110327690_17144890234170,412120744358,3000,45414,Success
240110020874,NVS_240110020874_17144893364380,202448644743263,1500,45414,Success
240110326883,NVS_240110326883_17144893675216,412120748384,1500,45414,Success
240110327862,NVS_240110327862_17144893840955,412120748518,1000,45414,Success
240110294848,NVS_240110294848_17144895182521,77928556719,500,45414,Success
240110324343,NVS_240110324343_17144895186373,202448655203281,1000,45414,Success
240110223720,NVS_240110223720_17144895520206,412163180383,500,45414,Success
240110225044,NVS_240110225044_17144895786600,IGAREWFTH6,1000,45414,Success
240110327614,NVS_240110327614_17144896259383,412120754047,1000,45414,Success
240110228656,NVS_240110228656_17144895948107,202448655139742,3000,45414,Success
240110321038,NVS_240110321038_17144897105058,412120756147,1000,45414,Success
240110327488,NVS_240110327488_17144896939762,412120756713,1000,45414,Success
240110327457,NVS_240110327457_17144897793704,77928594031,1500,45414,Success
240110328066,NVS_240110328066_17144899360360,412120761225,1000,45414,Success
240110177193,NVS_240110177193_17144897900272,412120762224,1000,45414,Success
240110328005,NVS_240110328005_17144899839867,412120762639,2000,45414,Success
240110328363,NVS_240110328363_17144900172103,412120764255,500,45414,Success
240110042550,NVS_240110042550_17144900197341,77928625277,1000,45414,Success
240110295275,NVS_240110295275_17144900326007,77928626638,1000,45414,Success
240110339508,NVS_240110339508_17145684591177,77934856275,1000,45414,Success
240110334765,NVS_240110334765_17145686615874,412218783255,500,45414,Success
240110038148,NVS_240110038148_17145686929088,412218784630,1000,45414,Success
240110225039,NVS_240110225039_17145687685005,202448734435749,1500,45414,Success
240110339273,NVS_240110339273_17145689189658,77934902519,1000,45414,Success
240110335893,NVS_240110335893_17145690381430,77934915150,500,45414,Success
240110309973,NVS_240110309973_17145693440547,412218799074,1000,45414,Success
240110339640,NVS_240110339640_17145696437531,202448765141376,1000,45414,Success
240110339667,NVS_240110339667_17145697741115,202448734905400,1000,45414,Success
240110339601,NVS_240110339601_17145698137527,412218808516,500,45414,Success
240110339678,NVS_240110339678_17145698669383,202448734965366,1000,45414,Success
240110304005,NVS_240110304005_17145699314680,412218811048,500,45414,Success
240110339537,NVS_240110339537_17145701173615,412218814958,1000,45414,Success
240110287708,NVS_240110287708_17145701541799,412219816240,2000,45414,Success
240110256945,NVS_240110256945_17145701729462,412219817077,1000,45414,Success
240110339530,NVS_240110339530_17145702705166,412219819933,2000,45414,Success
240110336555,NVS_240110336555_17145702956763,412219820132,1000,45414,Success
240110335642,NVS_240110335642_17145705340832,202448735299799,1000,45414,Success
240110283704,NVS_240110283704_17145709433874,412219832935,1000,45414,Success
240110339146,NVS_240110339146_17145709315811,412219833126,1000,45414,Success
240110316133,NVS_240110316133_17145709873355,412219834932,1000,45414,Success
240110334877,NVS_240110334877_17145709859061,202448735530984,1000,45414,Success
240110339564,NVS_240110339564_17145711509343,412219838546,500,45414,Success
240110334382,NVS_240110334382_17145711946453,412219840454,1000,45414,Success
240110330799,NVS_240110330799_17145712955734,412219841337,500,45414,Success
240110306493,NVS_240110306493_17145713188468,77935163995,500,45414,Success
240110332252,NVS_240110332252_17145715138782,412219846752,3000,45414,Success
240110339958,NVS_240110339958_17145719029817,202448735977599,500,45414,Success
240110339482,NVS_240110339482_17145719864182,412219858175,2000,45414,Success
240110339228,NVS_240110339228_17145722926153,412219865472,500,45414,Success
240110198583,NVS_240110198583_17145723306072,412219867238,500,45414,Success
240110335697,NVS_240110335697_17145727107613,412219876130,1000,45414,Success
240110317825,NVS_240110317825_17145727908462,412204407601,1000,45414,Success
240110334696,NVS_240110334696_17145727668513,77935333278,1000,45414,Success
240110339680,NVS_240110339680_17145730445768,412219885400,500,45414,Success
240110340072,NVS_240110340072_17145731517166,202448763377229,1000,45414,Success
240110334685,NVS_240110334685_17145732752061,77935380837,2500,45414,Success
240110340056,NVS_240110340056_17145733532119,77935394235,1000,45414,Success
240110340268,NVS_240110340268_17145736670059,412219898517,500,45414,Success
240110334775,NVS_240110334775_17145737018837,77935435911,1000,45414,Success
240110334199,NVS_240110334199_17145738063978,410094220,1000,45414,Success
240110340136,NVS_240110340136_17145739117831,412220904461,1000,45414,Success
240110331837,NVS_240110331837_17145740023304,202448762958523,500,45414,Success
240110339377,NVS_240110339377_17145740132552,412220908361,1000,45414,Success
240110340356,NVS_240110340356_17145741588292,412220910917,500,45414,Success
240110340380,NVS_240110340380_17145742787334,202448737259629,1000,45414,Success
240110331438,NVS_240110331438_17145743691375,412220916178,1000,45414,Success
240110336947,NVS_240110336947_17145743965034,77935518035,2000,45414,Success
240110254216,NVS_240110254216_17145746845960,202448762617981,2000,45414,Success
240110048943,NVS_240110048943_17145748276878,202448737456675,1000,45414,Success
240110338659,NVS_240110338659_17145749714450,202448762489988,2000,45414,Success
240110336436,NVS_240110336436_17145750628104,77935600756,1000,45414,Success
240110334313,NVS_240110334313_17145751680781,412220935189,500,45414,Success
240110271211,NVS_240110271211_17139645162002,202448067731784,1000,45407,Success
240110265636,NVS_240110265636_17139651517646,411518709829,500,45407,Success
240110271461,NVS_240110271461_17139652423938,411518711186,1000,45407,Success
240110284389,NVS_240110284389_17140623794939,411621904887,1500,45408,Success
240110116624,NVS_240110116624_17140625496504,77897940918,1000,45408,Success
240110089503,NVS_240110089503_17140625378755,411622908091,1000,45408,Success
240110243850,NVS_240110243850_17140631358498,202448131628235,1000,45408,Success
240110283722,NVS_240110283722_17140633070483,411622917551,500,45408,Success
240110202922,NVS_240110202922_17140634308599,411622918912,1000,45408,Success
240110113033,NVS_240110113033_17140635442023,411622920197,500,45408,Success
240110231739,NVS_240110231739_17140635911304,831093207,1000,45408,Success
240110278311,NVS_240110278311_17140635666543,411622925269,500,45408,Success
240110284571,NVS_240110284571_17140642535067,202448167804883,1000,45408,Success
240110284500,NVS_240110284500_17140645626058,411622932590,1000,45408,Success
240110273296,NVS_240110273296_17140645474863,411622932828,500,45408,Success
240110284312,NVS_240110284312_17140646941810,411622935248,500,45408,Success
240110255334,NVS_240110255334_17140659829115,411622948264,500,45408,Success
240110282013,NVS_240110282013_17140663276244,202448133189795,1000,45408,Success
240110284815,NVS_240110284815_17140666758286,202448133366709,1000,45408,Success
240110260681,NVS_240110260681_17140668389315,411623958050,1000,45408,Success
240110240634,NVS_240110240634_17140670373903,411623959239,500,45408,Success
240110284793,NVS_240110284793_17140670844309,411623959743,1000,45408,Success
240110284854,NVS_240110284854_17140674110736,411623963553,1000,45408,Success
240110284946,NVS_240110284946_17140675209613,411626618349,1000,45408,Success
240110284964,NVS_240110284964_17140685991742,77898371073,1500,45408,Success
240110285111,NVS_240110285111_17140694089086,411623977873,500,45408,Success
240110284680,NVS_240110284680_17140694607376,202448134783691,1000,45408,Success
240110284883,NVS_240110284883_17140696965775,411700981617,1000,45411,Success
240110285193,NVS_240110285193_17140711976065,411700989102,1000,45411,Success
240110285257,NVS_240110285257_17140715872123,411768011053,1000,45411,Success
240110285211,NVS_240110285211_17140729753498,202448263465396,1000,45411,Success
240110284089,NVS_240110284089_17140742624808,411701998542,1000,45411,Success
240110235094,NVS_240110235094_17140750615588,411701001455,1000,45411,Success
240110247458,NVS_240110247458_17140753972054,411701002104,1000,45411,Success
240110050210,NVS_240110050210_17140756923921,202448237894386,1000,45411,Success
